Date,Close,High,Low,Open,Volume
,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
2015-03-26,2.6224374771118164,2.7995152824927985,2.6168160998903316,2.7882722599950283,58862000
2015-03-27,2.630869150161743,2.7011380937157345,2.577464871004798,2.6140047538194433,51152500
2015-03-30,2.729246139526367,2.7404891612606295,2.647734164939268,2.670220208407793,33372200
2015-03-31,2.7151918411254883,2.78827160420021,2.6617875638353383,2.6927058014186107,46908300
2015-04-01,2.8838376998901367,2.914755940613742,2.774218044144103,2.7910827096645563,59374600
2015-04-02,3.0047006607055664,3.0131331290426835,2.858541360908117,2.858541360908117,69001800
2015-04-06,3.010322093963623,3.0890232498426973,3.0018898942759926,3.03561896108131,45227600
2015-04-07,3.0693483352661133,3.0805913586604836,2.940053432203445,2.9794041481111515,61721500
2015-04-08,2.9709718227386475,3.184589545583852,2.948485774865977,3.119942224963633,73904600
2015-04-09,3.2548587322235107,3.260480378599111,2.973782846759961,3.007511920849005,79280800
2015-04-10,3.319504976272583,3.353234036654652,3.1677240705258995,3.237993013335563,70021600
2015-04-13,3.448800563812256,3.5837168335868697,3.3448022707924916,3.364477761175723,104809600
2015-04-14,3.5022053718566895,3.5809065408717724,3.3644782590665843,3.5612313156317112,87127100
2015-04-15,3.7495522499084473,3.7607952742897606,3.5050162685737454,3.5696635917525867,103042800
2015-04-16,3.6483638286590576,3.7467404678581544,3.5190692153930563,3.724254424850608,109852700
2015-04-17,3.6399309635162354,3.721442921517358,3.519068571479575,3.5443651641932523,71274400
2015-04-20,3.6736607551574707,3.7607943743020216,3.659607179085094,3.718632841920549,52514600
2015-04-22,3.6539857387542725,3.7354977175889066,3.558419915005778,3.707390027761186,65914800
2015-04-23,3.6174464225769043,3.7270661086143275,3.3419921980459764,3.4572332621070725,182613700
2015-04-24,3.715822458267212,3.873224769170041,3.698957790928798,3.7073899905706083,106143700
2015-04-27,3.5190696716308594,3.6877150160518646,3.5162588488768067,3.63993210145221,53111300
2015-04-28,3.589338779449463,3.617446203979006,3.443179206898478,3.5865279565800616,60884300
2015-04-29,3.603391647338867,3.6343101566975706,3.5218796765787057,3.53593352010041,35821900
2015-04-30,3.670849561691284,3.6961461550503643,3.5977697993968714,3.606201997183231,48515300
2015-05-04,3.876035451889038,3.892900118618979,3.7383083678045286,3.7411191902686496,55651100
2015-05-05,4.055924892425537,4.106518366780031,3.8423071667581783,3.850739367808121,76329800
2015-05-06,3.876035451889038,4.202083352193096,3.8141986979523015,4.145868243184601,72197500
2015-05-07,3.839496374130249,3.9491160608669915,3.74674135768179,3.8788470927663505,44978900
2015-05-08,3.7973344326019287,3.960358388477744,3.7551728983241732,3.9463045437184925,43687900
2015-05-11,3.870413303375244,3.8872776986881634,3.7748475030862654,3.8451164423511344,28040500
2015-05-12,3.859170436859131,3.9519256934202303,3.8310630189190413,3.85073823828258,30765100
2015-05-13,3.9294395446777344,3.9716010753962623,3.8647922395193373,3.898521303261297,45346800
2015-05-14,3.9069535732269287,3.999708567217663,3.867603132173148,3.963168948540517,49457700
2015-05-15,3.9463040828704834,3.968790124637457,3.8254414073319305,3.912575020220024,54224100
2015-05-18,3.850738763809204,4.117760744982855,3.800145297390434,4.114950190443609,82200400
2015-05-19,3.623068332672119,3.8198214028253568,3.594960636341003,3.808578377903882,70521100
2015-05-20,3.609013557434082,3.687714711667891,3.5499876247450275,3.586527513367279,43164900
2015-05-21,3.7889022827148438,3.8001455739091323,3.6146352900256122,3.6146352900256122,53682900
2015-05-22,3.6736607551574707,3.836684703701022,3.6314994908307794,3.8001450842471063,53753700
2015-05-25,3.606203079223633,3.656796817231902,3.5752848326934767,3.648364348860647,24377600
2015-05-26,3.482529401779175,3.6146348402148685,3.4740969344328083,3.5977704416316993,44844200
2015-05-27,3.524691104888916,3.5584201743071335,3.4544221432539257,3.51344808174951,47223300
2015-05-28,3.555609703063965,3.603392623144605,3.4853407344812393,3.505016227961695,96419400
2015-05-29,3.4656643867492676,3.5921484356271356,3.4572321883053445,3.5724732165730635,75971600
2015-06-01,3.47409725189209,3.5556092339719707,3.443179006294482,3.4937727427767555,40498000
2015-06-02,3.6202564239501953,3.639931644649751,3.5050153860446054,3.527501429145463,47041600
2015-06-03,3.594959259033203,3.6820928698329776,3.5752840399723453,3.6427421636565063,90062100
2015-06-05,3.5331227779388428,3.5921487076252694,3.490961514472014,3.535933600317905,36719100
2015-06-08,3.5331227779388428,3.589338153300983,3.5050153583125487,3.5443657994003157,23667600
2015-06-09,3.6539857387542725,3.7017686506285195,3.5331230477717885,3.5443660700919177,88228800
2015-06-10,3.6764719486236572,3.777659154052405,3.6314998573219923,3.7383087081908517,45583600
2015-06-11,3.682093620300293,3.6933366432058206,3.6118246601270414,3.690525820465736,35341600
2015-06-12,3.659607410430908,3.6652287876042635,3.6062028529826424,3.6146350527700744,30067700
2015-06-15,3.656796932220459,3.6792829791412522,3.6258784166632503,3.645553908760062,31713200
2015-06-16,3.7607951164245605,3.7889025421705687,3.628689384448336,3.6652292791674976,49988000
2015-06-17,3.693336009979248,3.8198200629943067,3.6877143654629165,3.7945231987803423,40920200
2015-06-18,3.780470132827759,3.780470132827759,3.696147324128942,3.73268721683359,26832100
2015-06-19,3.696146249771118,3.7776582119407895,3.6820926757852797,3.7411185979119206,36247800
2015-06-22,3.701767921447754,3.757983021975049,3.690524901342295,3.7383078038041817,22567300
2015-06-23,3.6455538272857666,3.774848728218136,3.639932181653794,3.7298766353816277,48007400
2015-06-24,3.715822458267212,3.7523623474547816,3.668039546872298,3.6708503694378325,39613200
2015-06-25,3.5415546894073486,3.7214430045665012,3.519068650012455,3.718632182628456,48369000
2015-06-26,3.7130117416381836,3.713011741638183,3.552798603598754,3.558419980835414,34536800
2015-06-29,3.6118247509002686,3.8198208139073437,3.547177166527638,3.653986020841902,63175500
2015-06-30,3.5668516159057617,3.6511744055415325,3.555608595157976,3.6258775418453255,32876500
2015-07-01,3.417881727218628,3.611824181718619,3.375720463921121,3.5977703379345254,62627200
2015-07-02,3.471285820007324,3.5218792756492414,3.417881274315356,3.471285820007324,37421500
2015-07-03,3.305452585220337,3.4600443808796038,3.2829665350940647,3.443179709257469,31574500
2015-07-06,3.235182523727417,3.297019006754631,3.1705349503110747,3.235182523727417,51206800
2015-07-07,3.308262586593628,3.330748631133457,3.0412403385872633,3.1930212732585086,72452800
2015-07-08,3.221128225326538,3.370098303302653,3.1845883443032017,3.2661003041076495,44001500
2015-07-10,3.319504976272583,3.3672876107727894,3.302640312054176,3.3448015705180767,30885900
2015-07-13,3.3138842582702637,3.353234973740223,3.254858319092735,3.3363703048088635,29585400
2015-07-14,3.370098829269409,3.395395694545515,3.254857792393615,3.285776034367314,37058500
2015-07-15,3.3110735416412354,3.3897749751054858,3.294209140223773,3.3616672820032782,33375100
2015-07-16,3.370098829269409,3.3700988292694087,3.322315921093381,3.3419914096718943,26442500
2015-07-17,3.20707631111145,3.3448034521647885,3.201454931912791,3.3223173992603616,39929900
2015-07-20,3.0328073501586914,3.243614163936324,3.02156433081274,3.2211281252444213,48763200
2015-07-21,3.015944004058838,3.159292764355638,2.9794043762700935,3.0665377472353184,40357600
2015-07-22,2.911945343017578,3.0131328078377204,2.9035131436341612,2.9822142966738836,30155200
2015-07-23,2.844487428665161,2.968160946638102,2.844487428665161,2.87259511949214,50696500
2015-07-24,2.819190502166748,2.8754056146020908,2.7433001673927353,2.8585412148988882,45143700
2015-07-27,2.6702206134796143,2.8079477176311944,2.670220613479614,2.7995155170650303,54768800
2015-07-28,2.8163797855377197,2.8725948947385676,2.701138476607501,2.72362452028784,72306100
2015-07-29,3.0075111389160156,3.0271866280602673,2.7854612578535054,2.8135689463139886,88194700
2015-07-30,2.9288103580474854,3.0721591048823287,2.8782166196222896,3.0440514128561498,47498400
2015-07-31,2.9484848976135254,3.007510822731216,2.900701993087073,2.945674075452027,37462200
2015-08-03,2.819190502166748,2.9259993498212995,2.796704457192611,2.911945504698764,41499600
2015-08-04,2.855729818344116,2.9372417820075105,2.8388654220301706,2.8501084422577163,30786900
2015-08-05,2.8135693073272705,2.9653502547685964,2.8135693073272705,2.9259995394857277,43759700
2015-08-06,2.9063236713409424,2.9203775142577557,2.7376780924486996,2.7714071546161967,60293400
2015-08-07,2.7236244678497314,2.965349834841601,2.720813913484889,2.8810270386364087,65832700
2015-08-10,2.8079476356506348,2.819190658762211,2.6898957589516757,2.757354165675949,51017800
2015-08-11,2.8051371574401855,2.805137157440185,2.6617886621724587,2.7517328581137535,45648700
2015-08-12,2.760164976119995,2.813569541888601,2.718003702559382,2.754543598070839,40039100
2015-08-13,2.6702206134796143,2.8023263399386926,2.670220613479614,2.7854616707515416,31405700
2015-08-14,2.6140058040618896,2.7208146733436713,2.61400580406189,2.701139178966202,28018600
2015-08-17,2.5718436241149902,2.630869556539996,2.5634114246413575,2.5858974686075706,33125100
2015-08-18,2.526871681213379,2.585897617026202,2.47908876802896,2.546547171854189,38013600
2015-08-19,2.4566028118133545,2.5437364413828063,2.4256845654782917,2.5156287497656122,37036000
2015-08-20,2.4425487518310547,2.518439351710161,2.4060091312094,2.428495175309552,38857700
2015-08-21,2.3329296112060547,2.4284954432011308,2.3301187883697714,2.4172524199108167,39848800
2015-08-24,2.2176880836486816,2.296389368720781,2.1165008894483406,2.181148330534475,70881000
2015-08-25,2.2064454555511475,2.313254179587832,2.2064454555511475,2.276714553984823,58283200
2015-08-26,2.2851462364196777,2.2851462364196777,2.2064449551609298,2.2682815708427166,43893300
2015-08-27,2.5071964263916016,2.510007249026264,2.3132539534767007,2.3188755987460254,66820200
2015-08-28,2.535304307937622,2.6393023407744125,2.4200629837137866,2.4369276527395347,77260900
2015-08-31,2.5830867290496826,2.611194418937475,2.394766171798742,2.4481704609197914,76576400
2015-09-01,2.4144411087036133,2.5549790054332324,2.4003872654196985,2.459413192768329,52756400
2015-09-02,2.47908878326416,2.484710428640312,2.341361688206108,2.4594135605572403,56050600
2015-09-03,2.462224245071411,2.5887083103339936,2.400387489677894,2.5100071558680206,56645400
2015-09-04,2.391955614089966,2.462224578536406,2.391955614089966,2.4172524841794565,35463400
2015-09-08,2.4284956455230713,2.4706569193605676,2.411630975155168,2.4453600478361333,29383000
2015-09-09,2.358226776123047,2.5015752740232755,2.3497943065575577,2.4762786694913665,38706300
2015-09-10,2.2401750087738037,2.290768625792966,2.195202904756771,2.2204997802800728,62858700
2015-09-11,2.1530404090881348,2.2457953940605138,2.133365190474221,2.2317416856259147,53647300
2015-09-14,2.169905424118042,2.1980131153178166,2.09682577546988,2.164283912683568,52851400
2015-09-15,2.1502301692962646,2.2120667941605436,2.119311789850424,2.1502301692962646,35102900
2015-09-16,2.287956953048706,2.3160643703061368,2.175526479854724,2.1839588122538545,66613400
2015-09-17,2.209256172180176,2.2795249991786117,2.209256172180176,2.262660598643105,72887600
2015-09-18,2.136176586151123,2.181148816509907,2.10806902594402,2.178337993475487,68097000
2015-09-21,2.0518534183502197,2.1586621217772026,2.0518534183502197,2.1530406110705194,41063600
2015-09-22,1.959098219871521,2.034988678683706,1.914126135842784,2.034988678683706,66720700
2015-09-23,1.9169374704360962,2.012503174538407,1.883208264372568,1.9562880544782242,64774800
2015-09-24,1.9562878608703613,2.006881463917431,1.8551005207488172,1.8579113434873569,56577300
2015-09-25,1.9169374704360962,2.0293677105564623,1.9028836234073412,2.0012601505263707,44843100
2015-09-28,1.8101282119750977,1.8972616960046156,1.8101282119750977,1.8944508736033139,37466900
2015-09-29,1.8522897958755493,1.9085049092748092,1.826992927832181,1.8382359505120331,52387600
2015-09-30,2.0349884033203125,2.0406100470905972,1.9590979547772038,2.037799225205455,107779500
2015-10-01,1.9731520414352417,2.096825405180976,1.9647197087589363,2.0546640098542106,69296500
2015-10-02,2.1839587688446045,2.2008232992802825,1.9394228764862116,1.9647196051260418,88891400
2015-10-05,2.1980130672454834,2.287957382257317,2.178337710641438,2.2204991124915914,68350300
2015-10-06,2.302011013031006,2.3441725498890773,2.203634629805126,2.209256141247388,81259300
2015-10-07,2.3807129859924316,2.5015754426410863,2.3244978587076073,2.3919560114493965,116610600
2015-10-08,2.4594132900238037,2.484710155324241,2.3273075868186166,2.3779013174194916,68670000
2015-10-09,2.4734668731689453,2.549357193016915,2.411630127624666,2.5353036187132245,71885200
2015-10-13,2.2851462364196777,2.3807120492280043,2.2682815708427166,2.349793540346037,56100600
2015-10-14,2.2373640537261963,2.3132544032335374,2.217688693540358,2.2682823045543943,75339100
2015-10-15,2.2486064434051514,2.268281664007418,2.155851449059071,2.2486064434051514,61444100
2015-10-16,2.2345526218414307,2.271092509078295,2.195202046216479,2.2457956434485595,42963800
2015-10-19,2.2345526218414307,2.237363444256908,2.1811483362212627,2.220498911846214,40096200
2015-10-20,2.262660503387451,2.30201094835023,2.2401743242228047,2.2486066581629722,47938700
2015-10-21,2.178338050842285,2.2654716908201085,2.1670950264633575,2.2345531727369234,45394400
2015-10-22,2.2542285919189453,2.2795251948941218,2.1952025148397762,2.1980133378552966,46174500
2015-10-23,2.2457962036132812,2.3273081976100447,2.2317424901126737,2.3216868194317404,45715300
2015-10-26,2.2064454555511475,2.285146754658223,2.1923917430863433,2.2626607074926053,35069500
2015-10-27,2.136176586151123,2.2092563767170104,2.122122873061281,2.2092563767170104,44085700
2015-10-28,2.2345526218414307,2.2345526218414307,2.2092558902390853,2.2120665786271725,4630900
2015-10-29,2.1389875411987305,2.2289317394126007,2.1277445164219966,2.1277445164219966,41336300
2015-10-30,2.1670949459075928,2.1867703048530505,2.119312027059637,2.136176563001136,36951300
2015-11-03,2.3835229873657227,2.3835229873657227,2.183959264871083,2.203634621861779,60306200
2015-11-04,2.271092176437378,2.431305277886668,2.2542277805241575,2.4116300599696645,55661500
2015-11-05,2.279524564743042,2.2963892301192663,2.2120664393476694,2.271092366082311,92690300
2015-11-06,2.1980130672454834,2.2710927142953343,2.172716199329911,2.2598496916722803,39680600
2015-11-09,2.2233095169067383,2.2289310274996135,2.1333653474207295,2.2008234745352357,36340400
2015-11-10,2.1389875411987305,2.1614735907521982,2.1108799792568957,2.1361767179908333,34554300
2015-11-11,2.169905424118042,2.2008238040213515,2.147419378380146,2.167094735414507,44596400
2015-11-12,2.130554437637329,2.175526520533934,2.1165007287458297,2.169905010171858,41641400
2015-11-13,2.0434212684631348,2.1249332480310428,2.0321782460418647,2.1080687143991375,67000600
2015-11-16,2.164283514022827,2.164283514022827,2.054663994228783,2.054663994228783,56587800
2015-11-17,2.1811487674713135,2.2092563270464765,2.1474195619537015,2.192391791301379,52072800
2015-11-18,2.1980130672454834,2.257038869002816,2.189580733264492,2.195202244576019,38137700
2015-11-19,2.20363450050354,2.2429850782904186,2.14179774423962,2.2373635671780074,51878600
2015-11-23,2.271092176437378,2.2767138204449444,2.206444744651431,2.2204985866156077,47415800
2015-11-24,2.3891448974609375,2.3891448974609375,2.234553115190733,2.2626608094416203,63001700
2015-11-25,2.22049880027771,2.3469829880438238,2.22049880027771,2.3273075001788546,54732800
2015-11-26,2.226120710372925,2.2598497795537495,2.198013152722238,2.2345529106544277,21697100
2015-11-27,2.136176586151123,2.2092563767170104,2.1277443851027016,2.195202529599749,38334200
2015-11-30,2.155851364135742,2.2036342706202188,2.0855824155473663,2.119311478703215,72764300
2015-12-01,2.105257749557495,2.1811483468153083,2.0940147278957575,2.1558514810627036,35865600
2015-12-02,2.1136906147003174,2.133365974573102,2.065907693600286,2.1193121269457667,47713500
2015-12-03,2.242985486984253,2.2963899192966664,2.1895810546718395,2.245796176038895,76680900
2015-12-04,2.1136906147003174,2.2401747072366396,2.0855830534730706,2.2401747072366396,63662600
2015-12-07,2.020934820175171,2.138986666058854,2.009691799998379,2.1361758440009697,47395000
2015-12-08,2.0040712356567383,2.0237464632374276,1.9534774869579692,2.0237464632374276,46590500
2015-12-09,2.1502301692962646,2.198013082796,2.043421319594198,2.0630966763374428,82102800
2015-12-10,2.0940146446228027,2.127743842294092,2.0546640703715813,2.11087931047214,43458400
2015-12-11,2.037799596786499,2.116500881565477,2.0265565752505577,2.0406104191841785,50750600
2015-12-14,2.0265564918518066,2.0321780023884357,1.9872059180954038,2.00969196024192,33538000
2015-12-15,2.0855822563171387,2.0996359645454103,2.05185319573644,2.063096215930006,34188900
2015-12-16,2.0490427017211914,2.068718057223596,1.9928275917534557,2.046232013236502,39840300
2015-12-17,2.0237457752227783,2.113690082531916,2.020935086821419,2.0659071734622927,43789300
2015-12-18,1.9731520414352417,1.9956380832022151,1.945044489226525,1.9731520414352417,60061600
2015-12-21,1.8663432598114014,1.9928274492342448,1.8607217492166561,1.9843951163284348,54032100
2015-12-22,1.9085049629211426,1.9169372971817582,1.8607220481749362,1.9000727626879335,40463400
2015-12-23,1.9478555917739868,1.9787739727941036,1.9309910568613984,1.9422340801364573,38789700
2015-12-28,1.883208155632019,1.9394234064736293,1.8691544434421747,1.9394234064736293,28617600
2015-12-29,1.8803975582122803,1.9309911658044456,1.8775867352212292,1.9141266299403905,22441300
2015-12-30,1.883208155632019,1.9000728247036895,1.8326145504992397,1.8719651322691793,30041600
2016-01-04,1.9309905767440796,1.9759627926899304,1.8410464129071304,1.8466679231469398,45962100
2016-01-05,1.8775863647460938,1.9675306723011499,1.8607218322096566,1.9450446289192334,29446700
2016-01-06,1.7988853454589844,1.8382359242768576,1.7988853454589844,1.8354252356607097,67507200
2016-01-07,1.7595348358154297,1.8073176163876783,1.7089410984617224,1.7398594786192763,57387900
2016-01-08,1.762345552444458,1.812939156571784,1.7229949714565378,1.7932639330915279,52100300
2016-01-11,1.711751937866211,1.7707778760014186,1.7005089147954482,1.762345541684643,51334000
2016-01-12,1.5543493032455444,1.7201839416044513,1.5487277923524863,1.7201839416044513,81627800
2016-01-13,1.4812697172164917,1.6133753071270631,1.4756482056038591,1.6021322839017977,70874300
2016-01-14,1.5993218421936035,1.5993218421936035,1.4419193586948609,1.4925129710249256,76854200
2016-01-15,1.4531618356704712,1.5290522925610288,1.450351013476157,1.5037554289217165,75571500
2016-01-18,1.3491642475128174,1.4644053128531591,1.3491642475128174,1.4587838007396647,46407200
2016-01-19,1.3098132610321045,1.4194329258857203,1.3041917500673594,1.4138114149209755,66529300
2016-01-20,1.2451659440994263,1.2648413014834803,1.19738316307085,1.2648413014834803,92914100
2016-01-21,1.2648413181304932,1.3126242338153638,1.2254907368718855,1.2283014256623674,87455300
2016-01-22,1.23954439163208,1.340731729936965,1.236733702971407,1.329488707239467,100576600
2016-01-26,1.1805182695388794,1.2114366441014226,1.1580322276851682,1.1889506022477117,71933300
2016-01-27,1.2845165729522705,1.3041917949929347,1.1692753931641897,1.1861399266393582,79437900
2016-01-28,1.2929484844207764,1.4419186979471472,1.2226795435932627,1.3126238361023328,131960900
2016-01-29,1.3604071140289307,1.3660286254907275,1.270462796612773,1.3210563997689462,93013900
2016-02-01,1.326677680015564,1.366028387417454,1.3098131485693463,1.3322991904976367,51910300
2016-02-02,1.2086259126663208,1.307002409272329,1.2086259126663208,1.2817055460777584,53610300
2016-02-03,1.2620302438735962,1.270462576619854,1.186139785266803,1.2423550241779644,73786400
2016-02-04,1.3294885158538818,1.388514443532412,1.2254905038592845,1.2817056092543686,91974200
2016-02-05,1.2760844230651855,1.3435427007129603,1.2732737340947127,1.3294888537783438,52704500
2016-02-10,1.2114369869232178,1.239544547194451,1.2030047858555577,1.2086262979098044,45747400
2016-02-11,1.1889508962631226,1.200193919970263,1.1580325140547791,1.1805185614690599,59451500
2016-02-12,1.2507872581481934,1.2676519241160118,1.208625995310805,1.22830121556095,64027200
2016-02-15,1.2845165729522705,1.2929487726761557,1.270462728042598,1.281705750359377,28490400
2016-02-16,1.2479766607284546,1.304191771290702,1.2423551496722298,1.2648411938971287,80343900
2016-02-17,1.3154345750808716,1.3547852799708158,1.2676518060471507,1.2760840042183006,84473100
2016-02-18,1.2901382446289062,1.3688394106383115,1.278895220913277,1.3182458039179796,65026900
2016-02-19,1.2535982131958008,1.2845165920400865,1.236733679470027,1.2648412356796501,56031000
2016-02-22,1.416622281074524,1.416622281074524,1.3013812248290386,1.3126242481687245,80150300
2016-02-23,1.3828930854797363,1.4840804203758482,1.3547855296828715,1.3913252852050968,85037400
2016-02-24,1.368839144706726,1.3857036770038087,1.30700252628409,1.340731590878255,75039700
2016-02-25,1.3744606971740723,1.4278651180821713,1.3463531424928075,1.3519746534290604,70393700
2016-02-26,1.368839144706726,1.4334865855259036,1.3575961231753377,1.411000542463127,61396800
2016-02-29,1.4447293281555176,1.4700261887313333,1.3997572507117235,1.427864799114095,84165000
2016-03-01,1.4925127029418945,1.5093772373560657,1.4334867654785932,1.4925127029418945,80939200
2016-03-02,1.588078498840332,1.588078498840332,1.4475405809611417,1.4644051150233561,88545800
2016-03-03,1.846668004989624,1.846668004989624,1.846668004989624,1.846668004989624,186772500
2016-03-04,2.029367208480835,2.2204988374533703,1.8466680464722203,1.8466680464722203,175922100
2016-03-07,2.0715291500091553,2.11650138078798,1.9534772620092986,2.0378000774456018,85041400
2016-03-08,2.0996363162994385,2.203634471553894,1.9900167840338185,2.071528761106638,137169400
2016-03-09,2.136176586151123,2.1867703285513276,2.0687184416540756,2.1642841463582263,84821900
2016-03-10,2.2345526218414307,2.237363444256908,2.054664142099977,2.1923913578283916,117672300
2016-03-11,2.2739033699035645,2.3104432577576444,2.155851507007239,2.2317419711509636,92331300
2016-03-14,2.079961061477661,2.304821633458218,2.079961061477661,2.2851464121510126,86084700
2016-03-15,1.857911229133606,1.9562877404615726,1.8438573843607264,1.9197478512740032,104913200
2016-03-16,2.0321784019470215,2.0321784019470215,1.8016961565739922,1.8298038488109396,85533000
2016-03-17,2.2767140865325928,2.3020106833589256,2.1670944280660644,2.2907676620845208,118294200
2016-03-18,2.282335042953491,2.2963888839728104,2.169904716881021,2.2739028455637884,77182400
2016-03-21,2.2654714584350586,2.324497397383442,2.228931431910573,2.2710928360204763,65837300
2016-03-22,2.279524564743042,2.2992000523577643,2.172715866200369,2.206444928898055,84549700
2016-03-23,2.186769962310791,2.2373635622101533,2.153040761683819,2.2148775178104367,61437900
2016-03-24,2.195201873779297,2.2486062892318386,2.057474802896989,2.116500728711515,52343300
2016-03-28,2.3722798824310303,2.3835229048859716,2.223309767889357,2.290767902619005,69818700
2016-03-29,2.386333703994751,2.487521173146764,2.3020109023863395,2.3441724372179435,89050200
2016-03-30,2.3722798824310303,2.5296824648550094,2.327307792611265,2.445359662415549,90059600
